Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Valve.DB-36.Out,DB222.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-36.Pos,DB222.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-37.Error,DB223.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-37.MMV,DB223.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-37.Mode,DB223.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-37.Out,DB223.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-37.Pos,DB223.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-38.Error,DB224.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-38.MMV,DB224.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-38.Mode,DB224.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-38.Out,DB224.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-38.Pos,DB224.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-39.Error,DB225.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-39.MMV,DB225.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-39.Mode,DB225.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-39.Out,DB225.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-39.Pos,DB225.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-40.Error,DB226.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-40.MMV,DB226.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-40.Mode,DB226.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-40.Out,DB226.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-40.Pos,DB226.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-41.Error,DB227.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-41.MMV,DB227.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-41.Mode,DB227.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-41.Out,DB227.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-41.Pos,DB227.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-42.Error,DB228.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-42.MMV,DB228.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-42.Mode,DB228.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-42.Out,DB228.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-42.Pos,DB228.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-43.Error,DB229.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-43.MMV,DB229.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-43.Mode,DB229.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-43.Out,DB229.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-43.Pos,DB229.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-44.Error,DB230.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-44.MMV,DB230.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-44.Mode,DB230.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-44.Out,DB230.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-44.Pos,DB230.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-45.Error,DB231.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-45.MMV,DB231.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-45.Mode,DB231.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-45.Out,DB231.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-45.Pos,DB231.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-46.Error,DB232.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-46.MMV,DB232.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-46.Mode,DB232.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-46.Out,DB232.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-46.Pos,DB232.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-47.Error,DB233.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-47.MMV,DB233.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-47.Mode,DB233.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-47.Out,DB233.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-47.Pos,DB233.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-48.Error,DB234.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-48.MMV,DB234.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-48.Mode,DB234.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-48.Out,DB234.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-48.Pos,DB234.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-49.Error,DB235.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-49.MMV,DB235.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-49.Mode,DB235.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-49.Out,DB235.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-49.Pos,DB235.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-50.Error,DB236.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-50.MMV,DB236.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-50.Mode,DB236.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.DB-50.Out,DB236.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.DB-50.Pos,DB236.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
FPT.LI,DB3.REAL0,Float,1,R/W,1000,Linear,0,14.5,0,100,Double,0,0,,,0
LWBTC-01.LI,DB3.REAL4324,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTP-02.LI,DB3.REAL282,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTP-03.LI,DB3.REAL658,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTP-04.LI,DB3.REAL1034,Float,1,R/W,1000,Linear,0,4.989,0,100,Double,0,0,,,0
LWBTP-05.LI,DB3.REAL1410,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTP-10.LI,DB3.REAL2538,Float,1,R/W,1000,Linear,0,5.663,0,100,Double,0,0,,,0
LWBTP-11.LI,DB3.REAL2914,Float,1,R/W,1000,Linear,0,4.468,0,100,Double,0,0,,,0
LWBTP-12.LI,DB3.REAL3384,Float,1,R/W,1000,Linear,0,2.997,0,100,Double,0,0,,,0
LWBTP-14.LI,DB3.REAL3948,Float,1,R/W,1000,Linear,0,2.48,0,100,Double,0,0,,,0
LWBTS-02.LI,DB3.REAL376,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTS-03.LI,DB3.REAL752,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTS-04.LI,DB3.REAL1128,Float,1,R/W,1000,Linear,0,4.989,0,100,Double,0,0,,,0
LWBTS-05.LI,DB3.REAL1504,Float,1,R/W,1000,Linear,0,5,0,100,Double,0,0,,,0
LWBTS-10.LI,DB3.REAL2632,Float,1,R/W,1000,Linear,0,5.663,0,100,Double,0,0,,,0
LWBTS-11.LI,DB3.REAL3008,Float,1,R/W,1000,Linear,0,4.468,0,100,Double,0,0,,,0
LWBTS-12.LI,DB3.REAL3478,Float,1,R/W,1000,Linear,0,2.997,0,100,Double,0,0,,,0
LWBTS-14.LI,DB3.REAL4042,Float,1,R/W,1000,Linear,0,2.48,0,100,Double,0,0,,,0
MWBTC-02.LI,DB3.REAL188,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
MWBTC-10.LI,DB3.REAL4512,Float,1,R/W,1000,Linear,0,5.997,0,100,Double,0,0,,,0
MWBTC-12.LI,DB3.REAL3290,Float,1,R/W,1000,Linear,0,3.225,0,100,Double,0,0,,,0
UWBTC-01.LI,DB3.REAL94,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTP-02.LI,DB3.REAL470,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTP-03.LI,DB3.REAL846,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTP-04.LI,DB3.REAL1222,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTP-05.LI,DB3.REAL1598,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTP-10.LI,DB3.REAL2726,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTP-11.LI,DB3.REAL3102,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTP-12.LI,DB3.REAL3572,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTP-14.LI,DB3.REAL4136,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTS-02.LI,DB3.REAL564,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTS-03.LI,DB3.REAL940,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTS-04.LI,DB3.REAL1316,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTS-05.LI,DB3.REAL1692,Float,1,R/W,1000,Linear,0,4.2,0,100,Double,0,0,,,0
UWBTS-10.LI,DB3.REAL2820,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTS-11.LI,DB3.REAL3196,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTS-12.LI,DB3.REAL3666,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
UWBTS-14.LI,DB3.REAL4230,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
WBTC-09.LI,DB3.REAL4418,Float,1,R/W,1000,Linear,0,6.908,0,100,Double,0,0,,,0
WBTP-06.LI,DB3.REAL1786,Float,1,R/W,1000,Linear,0,7.429,0,100,Double,0,0,,,0
WBTP-07.LI,DB3.REAL1974,Float,1,R/W,1000,Linear,0,6.671,0,100,Double,0,0,,,0
WBTP-08.LI,DB3.REAL2162,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
WBTP-09.LI,DB3.REAL2350,Float,1,R/W,1000,Linear,0,6.649,0,100,Double,0,0,,,0
WBTP-13.LI,DB3.REAL3760,Float,1,R/W,1000,Linear,0,5.345,0,100,Double,0,0,,,0
WBTS-06.LI,DB3.REAL1880,Float,1,R/W,1000,Linear,0,7.436,0,100,Double,0,0,,,0
WBTS-07.LI,DB3.REAL2068,Float,1,R/W,1000,Linear,0,6.671,0,100,Double,0,0,,,0
WBTS-08.LI,DB3.REAL2256,Float,1,R/W,1000,Linear,0,7,0,100,Double,0,0,,,0
WBTS-09.LI,DB3.REAL2444,Float,1,R/W,1000,Linear,0,6.649,0,100,Double,0,0,,,0
WBTS-13.LI,DB3.REAL3854,Float,1,R/W,1000,Linear,0,5.345,0,100,Double,0,0,,,0
